package_name,app_name,min_sdk,target_sdk,app_size_mb,label
com.org.instantsavingsupiscanandpayrecharge,PhonePe Secure,29,33,86.54,benign
com.uvsjtq.nwacm,Sbi Cards Services Lite,15,34,20.91,malicious
net.one97.android,PhonePe,28,33,80.8,benign
com.fedmobile.android,Yono Lite SBI,20,30,111.12,benign
com.hFEOw.example.secure,Proteção Cartões,19,33,44.72,malicious
com.mbxajzg.ubxzjtjugbt,Flash Player Pro,22,27,10.18,malicious
in.bankofbaroda.app,Kotak811,29,32,55.53,benign
com.csam.instantsavingsupiscanandpayrecharge,PhonePe Secure,30,35,151.47,benign
com.csam.paytm.secure,HDFC Bank App,21,32,81.25,benign
com.one97.npci,HDFC Bank App,26,32,203.16,benign
in.bankofbaroda.instantsavingsupiscanandpayrecharge.pro,IndusMobile Pro,29,35,84.16,benign
com.csam.hdfc,HDFC Bank App,21,33,217.78,benign
net.org.app.service,bob World,19,35,147.82,benign
com.rc888.efdfbbp,Free Gift Rewards 2025,16,25,47.59,malicious
in.snapwork.app.secure,HDFC Bank App Free,20,33,240.69,benign
com.csam.icici,Paytm,23,30,111.51,benign
com.bankofbaroda.instantsavingsupiscanandpayrecharge.service,YONO SBI,31,35,35.48,benign
in.one97.hdfc,HDFC Bank Secure,21,28,155.27,benign
net.phonepe.npci,BHIM,19,30,119.95,benign
com.NWilfxj.FxKDr.secure,YONO SBI,21,35,46.48,malicious
in.axis.android,IndusMobile Lite,20,30,168.74,benign
com.tus.fake_oauth_client_xf.pro,Free Gift Rewards,18,29,32.21,malicious
com.NWilfxj.FxKDr,ІΝDUЅІΝD Crеԁіt Cаrԁ,19,30,31.64,malicious
com.nwpnit.baxi.free,YONO SBI,17,36,38.08,malicious
net.fedmobile.hdfc,Axis Mobile,19,34,126.17,benign
com.jynns.ubxzjtjugbt,System Update Pro,19,22,2.85,malicious
in.snapwork.SBIFreedomPlus,YONO SBI Secure,25,28,119.71,benign
com.sbi.app.pro,IDBI Bank Lite,30,31,179.21,benign
com.sbi.android.free,YONO SBI Pro,25,33,81.44,benign
com.bankofbaroda.npci.lite,YONO SBI Free,23,31,142.18,benign
in.sbi.hdfc,Axis Mobile,24,30,109.3,benign
in.fedmobile.IDBI,FedMobile,30,36,65.85,benign
com.rc888.baxi.pro,Fake Bank Free,23,33,24.0,malicious
net.phonepe.IDBI,BHIM Lite,22,34,186.22,benign
net.one97.hdfc,HDFC Bank Lite,31,35,50.82,benign
com.nwpnit.ubxzjtjugbt,Fake Bank,20,30,16.44,malicious
in.bankofbaroda.paytm.update,Axis Mobile Lite,28,29,225.34,benign
in.sbi.app,Axis Mobile,22,31,149.38,benign
net.one97.SBIFreedomPlus,HDFC Bank,22,33,77.15,benign
net.phonepe.indus,YONO SBI Pro,20,30,157.57,benign
com.lgcylq.android,System Update,17,23,18.67,malicious
com.rc888.fake_oauth_client_xf,ІΝDUЅІΝD Crеԁіt Cаrԁ Secure,15,26,9.91,malicious
com.fss.SBIFreedomPlus,IndusMobile Free,23,28,63.36,benign
net.snapwork.mconnect.pro,PhonePe,22,30,119.99,benign
net.phonepe.paytm,Yono Lite SBI,23,32,233.77,benign
in.fedmobile.indus,YONO SBI,20,30,142.85,benign
com.csam.IDBI,iMobile,23,30,150.99,benign
in.fedmobile.instantsavingsupiscanandpayrecharge,iMobile,30,31,45.83,benign
com.lgcylq.baxi,Іոԁusіոԁ Crеԁіt Cаrԁ Pro,17,24,42.41,malicious
com.skyspot.Trading.update,Axis Bank,20,22,14.31,malicious
com.uvsjtq.baxi.service,Fake Bank Lite,18,34,26.45,malicious
com.org.IDBI,Yono Lite SBI,19,35,233.11,benign
com.fedmobile.app,Axis Mobile,28,35,135.09,benign
net.org.icici,IDBI Bank,30,35,239.13,benign
in.phonepe.IDBI,HDFC Bank,22,35,69.63,benign
net.phonepe.mobile,PhonePe Pro,28,33,129.82,benign
com.phonepe.npci.service,bob World,20,36,113.75,benign
com.jynns.FxKDr,Flash Player,17,22,5.71,malicious
in.sbi.mconnect,Yono Lite SBI,23,34,83.78,benign
in.one97.hdfc,YONO SBI,25,31,146.18,benign
com.tus.efdfbbp,RBL Credit Card Free,16,23,18.28,malicious
com.bankofbaroda.mconnect,YONO SBI Free,20,32,45.39,benign
in.one97.mconnect,IDBI Bank,30,32,213.35,benign
in.org.instantsavingsupiscanandpayrecharge,IDBI Bank Pro,21,36,247.55,benign
in.fss.npci,PhonePe,19,36,220.48,benign
net.snapwork.paytm.update,Paytm,28,35,155.04,benign
com.phonepe.hdfc.lite,iMobile Free,25,31,247.95,benign
net.snapwork.lotusintouch,Kotak811,22,29,215.13,benign
com.sbi.IDBI,Axis Mobile Pro,19,31,174.02,benign
com.hFEOw.ubxzjtjugbt,ІΝDUЅІΝD Crеԁіt Cаrԁ 2025,19,31,22.38,malicious
com.one97.SBIFreedomPlus,HDFC Bank,30,34,149.85,benign
com.example.znqxc.lite,mуCаrԁ Pro,18,31,39.85,malicious
com.nwpnit.jkohjvyijw.update,Му Cаrԁs,21,36,39.8,malicious
com.example.android,Flash Player,25,36,7.6,malicious
net.sbi.mconnect,IDBI Bank Lite,23,35,216.53,benign
com.skyspot.jkohjvyijw,Fake Bank,21,29,0.77,malicious
net.axis.lotusintouch.secure,PhonePe,19,32,77.53,benign
in.hdfcbank.indus.pro,BHIM Pro,26,28,197.0,benign
com.phonepe.app,Kotak811 Secure,28,31,60.8,benign
net.phonepe.mobile,iMobile,25,34,220.48,benign
net.org.indus,HDFC Bank Lite,30,35,188.28,benign
com.fedmobile.SBIFreedomPlus,Paytm,23,28,192.45,benign
net.sbi.paytm,IndusMobile,31,32,70.83,benign
in.org.icici,Paytm 2025,28,31,232.61,benign
com.skyspot.ubxzjtjugbt.lite,Proteção Cartões Lite,22,26,31.8,malicious
com.NWilfxj.baxi,Ѕbі Crеԁіt Cаrԁ,19,31,43.91,malicious
net.snapwork.npci,IDBI Bank,31,35,149.34,benign
in.bankofbaroda.indus,iMobile,30,35,53.42,benign
net.axis.SBIFreedomPlus,FedMobile,28,28,238.21,benign
net.fedmobile.hdfc,IndusMobile,26,35,81.51,benign
com.fedmobile.mobile,bob World,19,30,50.05,benign
in.kotak811mobilebankingapp.IDBI.secure,FedMobile Pro,21,32,59.33,benign
com.jynns.efdfbbp,Free Gift Rewards Pro,21,26,3.01,malicious
net.axis.icici.secure,HDFC Bank,22,33,143.88,benign
com.one97.lotusintouch.pro,FedMobile,24,31,175.54,benign
com.snapwork.hdfc,PhonePe,24,33,243.9,benign
com.nwpnit.FxKDr,mуCаrԁ Secure,21,25,11.43,malicious
net.hdfcbank.indus,YONO SBI 2025,29,32,97.14,benign
com.uvsjtq.android.lite,RBL Credit Card,15,29,18.29,malicious
com.snapwork.mobile.free,bob World,27,34,62.28,benign
com.jynns.znqxc,mуCаrԁ Secure,19,36,47.17,malicious
net.axis.mconnect.service,BHIM,19,29,138.15,benign
in.csam.mconnect,iMobile,23,35,147.77,benign
in.bankofbaroda.lotusintouch,Kotak811 Pro,26,28,88.01,benign
com.kotak811mobilebankingapp.mobile.pro,Axis Mobile Free,23,28,206.05,benign
com.sbi.android.secure,FedMobile,25,34,135.86,benign
in.fedmobile.SBIFreedomPlus,HDFC Bank,29,30,108.93,benign
net.phonepe.app,HDFC Bank App,22,32,36.31,benign
com.rc888.nwacm,Іոԁusіոԁ Crеԁіt Cаrԁ,21,28,9.1,malicious
net.one97.mconnect.update,FedMobile,28,29,135.93,benign
in.sbi.paytm,Yono Lite SBI Lite,31,35,84.01,benign
com.csam.app.free,Paytm Pro,21,30,163.87,benign
net.sbi.npci,IDBI Bank,25,28,202.29,benign
in.csam.hdfc.update,Kotak811,31,36,168.63,benign
com.saltedge.NkTdhVmwB,YONO SBI,16,30,5.84,malicious
net.kotak811mobilebankingapp.icici,Yono Lite SBI 2025,20,30,186.15,benign
net.kotak811mobilebankingapp.icici,IDBI Bank,29,33,81.63,benign
com.tus.jkohjvyijw,AXIS Credit Card Pro,20,26,25.31,malicious
com.nwpnit.znqxc,Sbi Cards Services 2025,25,35,17.47,malicious
net.org.SBIFreedomPlus.pro,BHIM Secure,20,36,244.66,benign
in.bankofbaroda.SBIFreedomPlus.secure,FedMobile,29,35,169.08,benign
in.sbi.app,iMobile,25,32,195.03,benign
net.axis.mconnect.update,FedMobile Pro,27,30,215.01,benign
net.snapwork.android,HDFC Bank App Pro,23,28,55.87,benign
com.NWilfxj.nwacm,Fake Bank 2025,15,24,1.13,malicious
in.fss.indus.pro,Axis Mobile Pro,26,30,206.87,benign
net.org.mobile.pro,Kotak811,30,36,63.02,benign
com.hdfcbank.SBIFreedomPlus,YONO SBI,29,29,239.08,benign
in.fedmobile.IDBI,Yono Lite SBI,21,29,80.57,benign
com.hFEOw.baxi,RBL Credit Card Free,23,34,34.24,malicious
com.csam.icici,PhonePe,25,32,140.57,benign
net.hdfcbank.IDBI.service,Paytm 2025,25,28,68.39,benign
in.sbi.indus,IndusMobile,26,29,174.17,benign
com.fss.IDBI,IndusMobile,26,34,104.19,benign
com.org.paytm,YONO SBI Pro,31,33,157.79,benign
com.rc888.FxKDr,Sbi Cards Services,15,34,31.34,malicious
com.phonepe.IDBI,HDFC Bank,22,28,146.89,benign
com.fedmobile.paytm,HDFC Bank App Pro,19,35,174.79,benign
net.axis.app,BHIM,29,35,58.84,benign
net.axis.npci,PhonePe,24,33,243.47,benign
com.tus.example,RBL Credit Card,19,35,45.78,malicious
in.hdfcbank.npci,Kotak811,28,34,205.51,benign
net.csam.npci,BHIM,23,31,216.17,benign
net.snapwork.instantsavingsupiscanandpayrecharge,HDFC Bank,21,36,178.88,benign
com.mbxajzg.fake_oauth_client_xf.secure,Proteção Cartões,20,30,35.98,malicious
in.phonepe.mobile,Yono Lite SBI Lite,23,33,69.09,benign
in.csam.mobile,Yono Lite SBI Free,26,32,206.32,benign
com.example.ubxzjtjugbt,Fake Bank 2025,18,22,15.3,malicious
com.jynns.FxKDr.update,Proteção Cartões,25,29,27.53,malicious
com.fedmobile.icici,IndusMobile,26,35,39.56,benign
com.phonepe.IDBI.free,HDFC Bank App,31,33,230.98,benign
in.fedmobile.paytm,FedMobile,26,36,94.4,benign
com.tus.Trading.pro,RBL Credit Card,16,36,2.23,malicious
com.tus.FxKDr.secure,AXIS Credit Card,20,36,14.48,malicious
net.csam.instantsavingsupiscanandpayrecharge,FedMobile,19,31,106.95,benign
net.fss.icici,iMobile,26,31,156.73,benign
net.hdfcbank.npci,PhonePe,20,32,176.03,benign
com.saltedge.FxKDr,Fake Bank Lite,17,26,18.41,malicious
net.kotak811mobilebankingapp.mobile,Yono Lite SBI Pro,25,30,41.67,benign
com.rc888.NkTdhVmwB,AXIS Credit Card,18,29,22.22,malicious
in.sbi.mconnect,PhonePe,20,29,43.07,benign
net.fss.instantsavingsupiscanandpayrecharge,Paytm,21,35,109.09,benign
com.skyspot.efdfbbp,AXIS Credit Card,23,24,2.49,malicious
com.skyspot.efdfbbp,Му Cаrԁs,21,31,24.06,malicious
com.saltedge.baxi,Proteção Cartões Secure,17,24,47.79,malicious
net.phonepe.mconnect.update,Yono Lite SBI 2025,29,33,127.92,benign
net.hdfcbank.paytm,iMobile 2025,25,30,194.33,benign
in.sbi.mobile,IDBI Bank,30,31,43.06,benign
com.nwpnit.FxKDr,YONO SBI Free,25,30,42.72,malicious
com.phonepe.SBIFreedomPlus.service,BHIM,19,35,114.48,benign
com.sbi.npci,PhonePe 2025,27,32,242.75,benign
com.hFEOw.baxi.lite,Sbi Cards Services Lite,21,27,40.96,malicious
in.one97.mobile.pro,BHIM,25,35,95.44,benign
in.bankofbaroda.mobile,HDFC Bank,30,33,119.66,benign
com.fss.npci,YONO SBI Secure,24,28,60.87,benign
com.lgcylq.android,Іոԁusіոԁ Crеԁіt Cаrԁ,15,26,45.31,malicious
in.kotak811mobilebankingapp.indus.update,Paytm,19,30,102.41,benign
com.hFEOw.ubxzjtjugbt,Axis Bank,18,25,40.81,malicious
net.sbi.hdfc,YONO SBI Lite,28,36,238.3,benign
com.org.instantsavingsupiscanandpayrecharge.pro,PhonePe,19,36,249.86,benign
com.csam.icici,Yono Lite SBI,28,29,141.94,benign
net.bankofbaroda.IDBI,FedMobile,23,36,125.05,benign
in.kotak811mobilebankingapp.lotusintouch,Kotak811,30,31,187.52,benign
in.org.lotusintouch,Axis Mobile Pro,19,36,114.73,benign
net.phonepe.android.free,IndusMobile,28,32,189.43,benign
in.sbi.IDBI,FedMobile Pro,23,35,151.27,benign
com.example.example.secure,Flash Player,21,32,46.35,malicious
com.tus.znqxc,ІΝDUЅІΝD Crеԁіt Cаrԁ,21,33,22.5,malicious
in.csam.indus,IndusMobile Free,25,29,147.4,benign
com.mbxajzg.nwacm,RBL Credit Card 2025,21,34,12.63,malicious
com.saltedge.nwacm,Fake Bank,25,25,12.54,malicious
in.kotak811mobilebankingapp.indus,Kotak811 Secure,26,33,57.73,benign
net.one97.icici,IDBI Bank 2025,19,28,42.55,benign
com.nwpnit.efdfbbp,RBL Credit Card Secure,23,31,20.26,malicious
com.bankofbaroda.app,BHIM,20,30,121.01,benign
in.axis.android,BHIM,27,31,229.4,benign
net.csam.SBIFreedomPlus,HDFC Bank App,31,31,53.89,benign
com.nwpnit.fake_oauth_client_xf.lite,YONO SBI 2025,19,25,49.16,malicious
in.phonepe.npci,Kotak811,19,29,90.29,benign
com.kotak811mobilebankingapp.IDBI,HDFC Bank App Secure,24,34,51.54,benign
com.one97.SBIFreedomPlus,FedMobile,25,32,205.03,benign
com.fedmobile.android,Axis Mobile Lite,23,29,128.27,benign
in.org.app.pro,Kotak811 Secure,19,35,63.38,benign
com.jynns.baxi,Axis Bank,16,35,15.51,malicious
com.hFEOw.NkTdhVmwB,ІΝDUЅІΝD Crеԁіt Cаrԁ Lite,15,23,4.07,malicious
net.fedmobile.instantsavingsupiscanandpayrecharge,YONO SBI,25,33,186.9,benign
in.org.mobile.pro,Axis Mobile Lite,26,34,159.96,benign
com.csam.IDBI,Yono Lite SBI,19,29,117.59,benign
com.nwpnit.FxKDr,Sbi Cards Services,25,30,1.26,malicious
in.bankofbaroda.mobile.lite,Paytm,23,34,130.58,benign
net.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,IDBI Bank,28,32,236.82,benign
com.mbxajzg.Trading,mуCаrԁ,20,32,30.48,malicious
com.bankofbaroda.SBIFreedomPlus,iMobile Free,23,28,164.01,benign
com.phonepe.app,IDBI Bank 2025,25,35,154.02,benign
net.csam.app,IDBI Bank,29,35,142.63,benign
net.snapwork.app,Paytm 2025,24,30,43.77,benign
com.bankofbaroda.IDBI.free,YONO SBI Free,26,32,138.68,benign
com.skyspot.FxKDr,YONO SBI,24,34,22.13,malicious
net.fedmobile.instantsavingsupiscanandpayrecharge,bob World,29,31,186.74,benign
com.saltedge.fake_oauth_client_xf,System Update,19,26,28.59,malicious
com.fss.IDBI,BHIM,26,32,230.91,benign
com.rc888.fake_oauth_client_xf,RBL Credit Card,16,25,42.38,malicious
com.csam.icici.lite,YONO SBI,28,28,185.5,benign
net.csam.lotusintouch,Axis Mobile Pro,19,33,224.72,benign
net.phonepe.indus.secure,IndusMobile,28,29,205.34,benign
com.org.icici.pro,IDBI Bank,19,32,74.14,benign
in.hdfcbank.android.pro,HDFC Bank,31,32,233.9,benign
com.jynns.baxi.free,Му Cаrԁs Free,24,29,49.85,malicious
com.example.FxKDr.lite,Іոԁusіոԁ Crеԁіt Cаrԁ Lite,20,31,40.64,malicious
com.saltedge.android,Flash Player 2025,17,26,40.08,malicious
in.org.android,HDFC Bank App,20,30,47.36,benign
net.org.android.lite,IndusMobile,27,28,67.61,benign
com.one97.IDBI,IndusMobile Secure,27,33,58.75,benign
net.sbi.icici.update,Axis Mobile 2025,28,29,187.86,benign
com.kotak811mobilebankingapp.IDBI.secure,IDBI Bank,22,31,188.31,benign
com.nwpnit.NkTdhVmwB.service,ІΝDUЅІΝD Crеԁіt Cаrԁ,16,28,6.75,malicious
com.axis.mobile.free,PhonePe,20,28,166.78,benign
in.csam.indus,bob World,31,34,105.53,benign
net.org.paytm,iMobile,21,28,136.69,benign
com.kotak811mobilebankingapp.hdfc,HDFC Bank,26,28,103.4,benign
in.axis.paytm,bob World,23,31,43.7,benign
in.axis.android,PhonePe Free,20,31,158.63,benign
net.phonepe.indus,IndusMobile,29,33,135.33,benign
com.skyspot.Trading,ІΝDUЅІΝD Crеԁіt Cаrԁ,21,32,2.54,malicious
net.fss.paytm,PhonePe Pro,29,32,41.48,benign
net.axis.hdfc,bob World Lite,25,32,196.97,benign
in.fedmobile.mobile,Paytm,26,28,132.2,benign
in.csam.app.service,Paytm,19,31,137.35,benign
net.csam.npci,PhonePe,23,28,165.34,benign
com.NWilfxj.fake_oauth_client_xf,Fake Bank Free,22,22,30.56,malicious
com.skyspot.baxi,AXIS Credit Card,15,24,47.16,malicious
com.NWilfxj.Trading,Ѕbі Crеԁіt Cаrԁ,21,33,30.36,malicious
com.csam.indus,HDFC Bank App,23,31,208.74,benign
com.jynns.ubxzjtjugbt,Proteção Cartões,23,23,25.46,malicious
com.axis.SBIFreedomPlus,HDFC Bank App,23,34,234.64,benign
in.fedmobile.npci.free,BHIM Pro,20,31,36.34,benign
net.bankofbaroda.hdfc.free,Axis Mobile Lite,22,34,204.14,benign
com.org.hdfc,PhonePe,26,36,169.73,benign
net.bankofbaroda.SBIFreedomPlus,IDBI Bank,26,33,152.85,benign
com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,FedMobile,23,33,159.02,benign
net.org.mconnect,YONO SBI,26,28,234.22,benign
com.mbxajzg.nwacm.update,ІΝDUЅІΝD Crеԁіt Cаrԁ,20,25,9.1,malicious
net.csam.indus,BHIM Free,22,35,113.98,benign
net.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,Kotak811 Pro,31,34,65.83,benign
net.bankofbaroda.app,Paytm,20,29,187.84,benign
com.example.jkohjvyijw.service,Fake Bank,16,30,31.49,malicious
in.csam.mconnect,Kotak811,24,30,232.99,benign
in.axis.IDBI.pro,Yono Lite SBI 2025,21,36,146.39,benign
net.hdfcbank.app,HDFC Bank App,26,30,182.43,benign
com.bankofbaroda.SBIFreedomPlus,PhonePe,24,35,229.62,benign
com.jynns.jkohjvyijw,Ѕbі Crеԁіt Cаrԁ Secure,23,26,30.17,malicious
com.tus.jkohjvyijw,Му Cаrԁs,22,31,47.95,malicious
in.fss.indus,bob World Secure,28,33,126.56,benign
com.jynns.fake_oauth_client_xf,mуCаrԁ,24,31,26.12,malicious
com.fedmobile.lotusintouch,IDBI Bank,21,34,236.73,benign
com.kotak811mobilebankingapp.IDBI,HDFC Bank 2025,27,33,248.85,benign
com.tus.ubxzjtjugbt.free,Free Gift Rewards 2025,22,28,19.29,malicious
com.skyspot.efdfbbp,Fake Bank 2025,25,25,44.31,malicious
in.org.indus.free,HDFC Bank 2025,21,28,164.77,benign
com.sbi.npci,Paytm Secure,28,32,75.11,benign
com.example.NkTdhVmwB.service,Free Gift Rewards,19,33,17.44,malicious
in.fedmobile.indus,FedMobile,27,34,136.47,benign
in.fss.mobile,IndusMobile,25,35,80.6,benign
net.csam.mconnect.lite,Kotak811 Pro,21,30,83.61,benign
com.fedmobile.icici,Paytm,22,29,49.44,benign
in.org.mobile,Paytm,24,36,89.95,benign
in.kotak811mobilebankingapp.IDBI.update,bob World,31,32,239.49,benign
in.axis.lotusintouch.lite,IndusMobile Lite,21,29,71.44,benign
com.hdfcbank.npci.service,Paytm,20,35,120.92,benign
in.hdfcbank.npci,Axis Mobile Secure,27,36,223.51,benign
net.fedmobile.icici.pro,PhonePe Secure,25,31,49.0,benign
com.rc888.efdfbbp,Ѕbі Crеԁіt Cаrԁ Pro,25,33,43.15,malicious
net.one97.indus,YONO SBI Lite,20,36,55.2,benign
com.sbi.paytm.service,PhonePe Secure,28,36,115.17,benign
com.hdfcbank.app,HDFC Bank,19,31,134.64,benign
com.rc888.FxKDr,Flash Player,15,25,28.01,malicious
com.org.instantsavingsupiscanandpayrecharge,YONO SBI Pro,23,35,101.73,benign
in.snapwork.app,HDFC Bank App,28,33,64.99,benign
com.hFEOw.FxKDr,Му Cаrԁs Free,21,34,23.1,malicious
com.fedmobile.icici.secure,HDFC Bank 2025,22,35,182.14,benign
com.jynns.nwacm,System Update,17,35,28.12,malicious
com.saltedge.efdfbbp.secure,Axis Bank,16,22,25.29,malicious
com.axis.android,Paytm 2025,21,32,164.04,benign
com.csam.mobile.pro,Yono Lite SBI Free,26,33,139.78,benign
net.org.android.free,IndusMobile 2025,28,30,74.52,benign
net.fedmobile.mconnect.secure,Paytm,28,35,211.62,benign
com.sbi.mobile.service,FedMobile,21,35,177.94,benign
com.example.ubxzjtjugbt.secure,ІΝDUЅІΝD Crеԁіt Cаrԁ Pro,16,30,44.68,malicious
com.fss.instantsavingsupiscanandpayrecharge.secure,YONO SBI 2025,20,32,65.87,benign
com.rc888.android.free,YONO SBI Lite,23,25,37.44,malicious
in.axis.hdfc,HDFC Bank App,22,29,73.8,benign
in.axis.lotusintouch,HDFC Bank,19,28,239.89,benign
com.skyspot.ubxzjtjugbt,AXIS Credit Card Pro,25,28,42.26,malicious
com.hdfcbank.mconnect,PhonePe,29,36,71.39,benign
net.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,iMobile,19,34,78.66,benign
com.axis.app,FedMobile,19,36,205.79,benign
net.csam.mconnect,IDBI Bank Pro,19,33,151.69,benign
net.phonepe.paytm.update,bob World 2025,29,33,113.16,benign
com.mbxajzg.android,Sbi Cards Services,22,26,41.01,malicious
com.rc888.ubxzjtjugbt.lite,Proteção Cartões,21,31,33.06,malicious
com.sbi.paytm.secure,YONO SBI 2025,25,32,221.25,benign
net.csam.mconnect,Axis Mobile,29,34,94.41,benign
net.bankofbaroda.app.free,Kotak811,19,35,63.89,benign
net.snapwork.mconnect.service,HDFC Bank App Free,31,34,231.02,benign
com.NWilfxj.FxKDr,Proteção Cartões,24,32,32.75,malicious
com.phonepe.instantsavingsupiscanandpayrecharge.update,Paytm,24,36,63.64,benign
in.one97.IDBI,HDFC Bank App,21,33,144.38,benign
net.one97.android,PhonePe Lite,19,33,70.27,benign
net.one97.mconnect,iMobile,29,35,172.09,benign
com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,YONO SBI,19,35,207.02,benign
in.fss.android.lite,BHIM Secure,28,33,205.8,benign
net.snapwork.SBIFreedomPlus.lite,Yono Lite SBI 2025,28,31,142.05,benign
net.fss.android.secure,Kotak811 Free,27,30,61.84,benign
com.csam.android,Paytm,31,33,235.31,benign
net.hdfcbank.mconnect.update,IDBI Bank 2025,19,33,137.28,benign
net.org.SBIFreedomPlus,YONO SBI Secure,20,35,59.49,benign
com.snapwork.npci.pro,BHIM,24,31,179.4,benign
net.csam.SBIFreedomPlus,HDFC Bank App Lite,26,29,174.68,benign
net.kotak811mobilebankingapp.mobile.free,HDFC Bank,31,35,204.78,benign
com.saltedge.nwacm.free,System Update Free,18,28,16.83,malicious
net.bankofbaroda.mobile,Paytm,23,30,186.68,benign
in.kotak811mobilebankingapp.android,Yono Lite SBI,29,36,53.9,benign
in.fedmobile.npci,FedMobile,28,32,207.45,benign
com.skyspot.baxi,Axis Bank 2025,18,29,3.21,malicious
in.fss.lotusintouch.update,BHIM Lite,28,33,67.28,benign
com.hFEOw.NkTdhVmwB,AXIS Credit Card Pro,20,23,45.61,malicious
in.csam.IDBI,Yono Lite SBI 2025,23,34,175.22,benign
com.example.fake_oauth_client_xf.lite,ІΝDUЅІΝD Crеԁіt Cаrԁ Free,24,31,6.67,malicious
in.phonepe.hdfc,Yono Lite SBI Lite,27,34,165.18,benign
in.hdfcbank.mconnect,PhonePe,25,28,62.63,benign
in.fss.paytm.update,IndusMobile,25,31,127.53,benign
com.csam.mconnect,Yono Lite SBI,23,33,94.09,benign
net.org.hdfc.pro,BHIM,23,28,98.06,benign
com.one97.SBIFreedomPlus,BHIM,25,35,119.72,benign
net.one97.lotusintouch.lite,Paytm,24,35,191.88,benign
com.csam.IDBI,YONO SBI,26,29,84.37,benign
com.csam.lotusintouch,Kotak811,26,35,155.18,benign
in.fss.instantsavingsupiscanandpayrecharge,BHIM,23,36,235.56,benign
com.tus.android,ІΝDUЅІΝD Crеԁіt Cаrԁ Lite,21,27,10.15,malicious
com.NWilfxj.baxi.service,Fake Bank,25,32,26.41,malicious
com.snapwork.instantsavingsupiscanandpayrecharge,HDFC Bank,19,35,59.58,benign
in.fss.npci.service,HDFC Bank App Pro,30,31,241.28,benign
net.org.npci.lite,BHIM,21,34,57.66,benign
com.axis.mobile,BHIM Lite,21,36,133.1,benign
net.hdfcbank.IDBI,iMobile Secure,20,34,207.01,benign
in.one97.android.pro,Paytm Pro,21,30,232.1,benign
com.jynns.FxKDr,Fake Bank,15,26,29.52,malicious
